"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-06 14:40:00,0.0009737671520565421,0.0006501894632359125,0.0010136300949010243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005193898169612322,0.0045924275921768384,0.005055533480261318,0.5964788823740386,,,,,,,,,,0.00026977613447407944,0.0014686966728664711,0.01119676048017133,0.011399073518734322,,
2020-10-06 15:00:00,0.001041032758746346,0.0006201277114189077,0.0008610275197021037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005722260454585181,0.0046099463723772395,0.004686675158073468,0.5964745509743277,,,,,,,,,,0.0002580862696806989,0.0066253577501944536,0.01133084505726327,0.011810787368647378,,
2020-10-06 15:20:00,0.001010394809029465,0.0006494613343642386,0.0009972817383183178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005757041919550245,0.004619751001905028,0.0058383124118013986,0.7703418495998542,,,,,,,,,,0.0002696523430815575,0.0016772433857894363,0.012997233783486842,0.013283259464226285,,
2020-10-06 15:40:00,0.001041750853221351,0.0005732040839615079,0.0010090328417311852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005560851480766318,0.004780263543830765,0.004640062250288728,0.607462851120395,,,,,,,,,,0.00026637771345695057,0.0015522116833698433,0.011314232778466366,0.010972768011436769,,
2020-10-06 16:00:00,0.0010620514606529295,0.0006412459732674424,0.0009734871956891577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005467051071205143,0.004685807916072877,0.004710610417186347,0.5943111080071521,,,,,,,,,,0.0002637211110074814,0.0016081111958621886,0.01118863723592895,0.01174142758495484,,
2020-10-06 16:20:00,0.0010411475669373834,0.000616175324749542,0.0009939798072004906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005712071463788695,0.004901355334800133,0.00524942107685044,0.757138935853943,,,,,,,,,,0.00025780470350388285,0.0015652591684394822,0.012417393838960778,0.012461900029032167,,
2020-10-06 16:40:00,0.001016457946472784,0.0006139395387871942,0.0009874068546432265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005587721123373661,0.004769885743059619,0.004951155882541174,0.5820409124801502,,,,,,,,,,0.0002588125981597347,0.0014990014296028882,0.010711591803933478,0.010947217279044111,,
2020-10-06 17:00:00,0.0010738315759011572,0.0006107273550921014,0.0010221364322295745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005290909751859022,0.0046486894730415115,0.004789587874279477,0.605660304964967,,,,,,,,,,0.0002641333164985141,0.0015332079021451238,0.011062520828890149,0.011670681907248742,,
2020-10-06 17:20:00,0.0010823972508990014,0.0006424346232111243,0.0009235111813090705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057722433542428345,0.004615563295268476,0.0058043080462576516,0.7257801545869889,,,,,,,,,,0.0002669780060016062,0.0016540607820911069,0.01300554041357243,0.01342959022279993,,
2020-10-06 17:40:00,0.0010109686863833203,0.0005736094557828317,0.001043874741818503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005535179596220302,0.0048099605899829204,0.005114018770476576,0.5698623421015749,,,,,,,,,,0.00026386878083941185,0.0016654709096111976,0.011012510589222804,0.011054069857500485,,
2020-10-06 18:00:00,0.00102270128977775,0.000681702901695537,0.0009442692357567333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005537572382110307,0.004827606591285092,0.004738829049818647,0.5904925128207223,,,,,,,,,,0.00026181726062516144,0.0015163699356187678,0.010957753418387197,0.011042669090590063,,
2020-10-06 18:20:00,0.001060150507111207,0.000590128289467447,0.0010379058575967204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005466971326281338,0.004825403932574755,0.005856575358368192,0.717503233133469,,,,,,,,,,0.0002648336334233956,0.0016201380607190415,0.01257150935781054,0.013281750325203855,,
2020-10-06 18:40:00,0.0010623792623841403,0.0006217078962791936,0.0010614403985560726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005721050128807751,0.004795435349145439,0.004672199959841735,0.5465788556195831,,,,,,,,,,0.00027818670378480304,0.0016320014263053245,0.01091718241147812,0.010727268666687766,,
2020-10-06 19:00:00,0.0009838955893270041,0.0005641228088303283,0.0008645822675193008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005462986756490311,0.0048391037673951405,0.004662392205707101,0.6032622218073695,,,,,,,,,,0.0002668528354632087,0.006622517841299632,0.011066288375410557,0.0106274757296258,,
2020-10-06 19:20:00,0.0009654822612025608,0.0006854247118583921,0.0009209334161168685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005655732343422417,0.004853638674398197,0.005696434787394379,0.7134530304014919,,,,,,,,,,0.0002648571750812846,0.0016667467003494058,0.011785081995910801,0.013063178758077767,,
2020-10-06 19:40:00,0.0010162963469835876,0.0005679333434557917,0.0009265182521910381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057154911810456,0.004714695917519841,0.004814126031686122,0.5572266625265735,,,,,,,,,,0.00026300955382590194,0.001615355895276812,0.010892700700173508,0.011424681718887813,,
2020-10-06 20:00:00,0.0010116490508354867,0.0006024656867606778,0.0010982418658428898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005725759282655042,0.004676883976442675,0.004740555916240494,0.5808628811616043,,,,,,,,,,0.00026308045843744286,0.006941339363467181,0.010759637969258187,0.01160961816939482,,
2020-10-06 20:20:00,0.0009983868083615934,0.0006537906283774582,0.0010305336598497089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005532021858396895,0.0048178574818411365,0.005469214446104817,0.7492570845319115,,,,,,,,,,0.000262687324204617,0.0017291431234523114,0.012605225436319006,0.013009880361943733,,
2020-10-06 20:40:00,0.000968938592272515,0.000621950008627278,0.000941642671888653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005516458045599111,0.00486756642922129,0.004569016729348182,0.5700623572033571,,,,,,,,,,0.0002690174398865198,0.0016452301425782141,0.010980567902733811,0.010494444255997742,,
2020-10-06 21:00:00,0.0009995923596206992,0.0006281241201979897,0.0010206962383856775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055747023469859686,0.0048396221568384,0.004584156417758497,0.58871672664235,,,,,,,,,,0.0002683123572278876,0.0016592479688196126,0.010854321313851079,0.011155029851826157,,
2020-10-06 21:20:00,0.001015823365435319,0.0006193645513379634,0.0008916632348060206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005301876348901552,0.004737562652173467,0.005208933931112372,0.7268934345217314,,,,,,,,,,0.0002605456006537059,0.00168134591234669,0.012678956054021712,0.012072438693879115,,
2020-10-06 21:40:00,0.0010211999898544653,0.0005806966522331324,0.000973641809436611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00559094758765111,0.004629036917934887,0.004581474274575545,0.6031487127792804,,,,,,,,,,0.0002585270807295109,0.0015794927073380454,0.01081660604513135,0.011423264242712703,,
2020-10-06 22:00:00,0.001014168564068926,0.0006018904213715285,0.0009114172579834334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005592794753090529,0.004769891273176927,0.005099888847747862,0.648832735010542,,,,,,,,,,0.0002571154722337854,0.0015148856113383264,0.011775406641091488,0.0119748334947859,,
2020-10-06 22:20:00,0.0009596455016223507,0.0006211647080166839,0.0010492151584442849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055812200745404585,0.004615113605637003,0.0048295061609326395,0.7104821513846964,,,,,,,,,,0.0002748664569321843,0.0015772937679233534,0.012287152102831843,0.012943659589037908,,
2020-10-06 22:40:00,0.001052046197245064,0.00062871372604133,0.0008965087027474946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005917512086458684,0.004873080136262548,0.00465244817617191,0.5802886817701691,,,,,,,,,,0.00026597134494616077,0.0016097610059074815,0.011494197128645451,0.011671631868458404,,
2020-10-06 23:00:00,0.0010621979749532518,0.0006332908329053279,0.0009747705777264871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005921137512965659,0.004833923618721518,0.004733201239716198,0.5899567723842933,,,,,,,,,,0.0002514667036006554,0.0015114504783918232,0.011108820979632384,0.011901771151535814,,
2020-10-06 23:20:00,0.001070716103896133,0.000649766371785269,0.0010743581777908936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00577387010804754,0.004916246145367146,0.005731106674593925,0.7221380397182783,,,,,,,,,,0.00026866021560860627,0.00151327258487062,0.012814685424477452,0.012825800239357298,,
2020-10-06 23:40:00,0.0010039377615005804,0.0006109063162322895,0.0008704565778080227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057230452360177726,0.004607331719655949,0.0047589974560371655,0.5686116196017499,,,,,,,,,,0.00027154690932778864,0.0014603997436550224,0.010542806800425669,0.011180316754556708,,
2020-10-07 00:00:00,0.0010689160155701017,0.0005997772459036266,0.0009705290184668529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005703713579427797,0.004721944292036885,0.004961107306464041,0.5888377901949765,,,,,,,,,,0.00027864151393268584,0.0022160431069951168,0.01106407529086639,0.01128805172743853,,
2020-10-07 00:20:00,0.0010690663609832806,0.00250432466115578,0.000975888629785701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008477339731183645,0.004910250383469763,0.005475056017394004,0.7482357993630295,,,0.007079714917708829,,,,,,,0.0020648689001293804,0.001616068543172691,0.012538486676707965,0.012971727920899508,,
2020-10-07 00:40:00,0.0009950170095256606,0.0011823825747064092,0.0009111516139815262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008260655812173738,0.004821859663628708,0.004439709629567178,0.5462317078609589,,,0.0024410693949176,,,,,,,0.0006603954568651412,0.0015067765198772812,0.010430193234392236,0.010579141946151161,,
2020-10-07 01:00:00,0.0010381659295297936,0.003039910875719089,0.0008554660813323667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008532367169446359,0.004924215948285489,0.0048410081449431885,0.565620907615935,,,1.238350499247364,,,,,,,0.0023079626749156427,0.001574848044406301,0.011201401063284168,0.011128573214067763,,
2020-10-07 01:20:00,0.001013738941380801,0.0029562053868833265,0.0010019138840115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00696679169467627,0.004627429528359508,0.005768555584435269,0.7520493837389703,,,1.1282383428530915,,,,,,,0.002297851504603075,0.001687250981306587,0.01200145230895919,0.0127688203761484,,
2020-10-07 01:40:00,0.0010348937692128786,0.002996703843438988,0.0009823229118661242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007241146487937104,0.004978711943806273,0.004707296437707384,0.5611382111338139,,,0.9466900524073616,,,,,,,0.002295024860230421,0.0016508647474657186,0.01041657081867095,0.010713410468184442,,
2020-10-07 02:00:00,0.001012216492240616,0.002869492043320539,0.001020937271113884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007003176848178076,0.004791796571211064,0.004856778819897626,0.6184224454573664,,,0.9141603383391477,,,,,,,0.002427114924943947,0.0015420858359524946,0.011462507165675241,0.011991423297627458,,
2020-10-07 02:20:00,0.0009963243580678647,0.0030701173138971026,0.0009136418127365112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00697749517285726,0.004804558483199828,0.005265883747488133,0.7060503167700433,,,0.9097545734231285,,,,,,,0.0023858753133087136,0.001748814811095538,0.012304367630455174,0.012784461588460597,,
2020-10-07 02:40:00,0.0009867585276845535,0.002830440543859102,0.0009312196520375068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007020111208447739,0.004903988644181243,0.004683085944240687,0.6142753146176724,,,1.0335778994667335,,,,,,,0.0021802115542243847,0.0015944601538605539,0.011089268817913774,0.011436876777053037,,
2020-10-07 03:00:00,0.0009882626311370104,0.0033364272784779515,0.0010235405633769261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006745680013906128,0.00489026364608665,0.004744238288607467,0.6060870392434823,,,1.0761337472922605,,,,,,,0.002373825866759289,0.00141287328246752,0.0109423872720001,0.01156921665609781,,
2020-10-07 03:20:00,0.0011138027715996437,0.003551940452703056,0.0010354058187544916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068398694165744105,0.004752547938173392,0.005950370297903516,0.7622837948566761,,,1.0047047089046235,,,,,,,0.0025417759932443553,0.0016114614012967697,0.01236298822727705,0.013325096620689652,,
2020-10-07 03:40:00,0.001041093851750587,0.0032474677273237,0.0008653449769547592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006867141276929779,0.00457458977960664,0.0048817197115567125,0.5499723774436022,,,1.2245672527119353,,,,,,,0.002433509002572903,0.00163711856416461,0.011564773663506306,0.01084156127440487,,
2020-10-07 04:00:00,0.001017679213069022,0.003196554999204946,0.0009150080998166101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007099785677663198,0.004827713974437795,0.004960917098256412,0.600659893426665,,,0.9835772120764936,,,,,,,0.002463355560084492,0.0015187582439308825,0.01101995758103556,0.011756562728406984,,
2020-10-07 04:20:00,0.0010520536035311875,0.0031192307498780873,0.0010292999426405086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006712153423420755,0.004843913351257709,0.0053078484393954085,0.7072260813669543,,,1.9881802302911247,,,,,,,0.002218913222294355,0.0015905401146611912,0.012539308695956205,0.013220804108915992,,
2020-10-07 04:40:00,0.0009676607169712526,0.002499480965036059,0.0008549435398475993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007438379659212343,0.00501269719415738,0.0046877998233307225,0.5607107269614277,,,0.009359220997736391,,,,,,,0.001773109055540852,0.0016356406337542913,0.010259146827638933,0.01088824417525043,,
2020-10-07 05:00:00,0.000960417375333868,0.0025879557507644817,0.0009559150193643074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069996445527063245,0.004691217601414327,0.004763375198815664,0.5655097503262181,,,0.00888214005571393,,,,,,,0.0018454105013525767,0.007293531428144459,0.010791243463099232,0.011248670175596082,,
2020-10-07 05:20:00,0.0010557176274269228,0.0025923726607776617,0.0010638128433534668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006704897465894755,0.005145493873357154,0.005680240497804704,0.7078711874696871,,,0.010145201341573018,,,,,,,0.0018914527013126378,0.0016595975219969934,0.012365533761975647,0.01314589860749598,,
2020-10-07 05:40:00,0.0010090229354042491,0.0027178028388745597,0.0009914063417434888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007072045253357912,0.004906007491514977,0.004395976088526168,0.5894176283119219,,,0.010084507666976307,,,,,,,0.0019433150493463817,0.0014751176363083018,0.010948072167027579,0.01137558365167304,,
2020-10-07 06:00:00,0.000989516169954045,0.0025149527007085103,0.0008671541536809102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066826497673192035,0.0046790687573570605,0.004739321851346535,0.5914018671354747,,,0.009927508791243506,,,,,,,0.0019189519224756327,0.001620458185912174,0.010866764399945755,0.011157801040774483,,
2020-10-07 06:20:00,0.0010851907943955942,0.0028001004617018775,0.0009993388645321791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006877176283934586,0.004950437016811041,0.005541574713849507,0.7459790614268499,,,0.010326143553325721,,,,,,,0.0020471287290834304,0.0016782909272370105,0.012048855565612148,0.012403218739490462,,
2020-10-07 06:40:00,0.001013803977852197,0.0025773700528299946,0.000998170507736917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006978630157230128,0.004935234903144072,0.004627379900382993,0.5173090579656168,,,0.008772931242636513,,,,,,,0.0018986430295360075,0.008560382267711093,0.010683005343036754,0.011031605658260665,,
2020-10-07 07:00:00,0.0009864881712655152,0.0025227276170772485,0.0009739465754906608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007016422332389211,0.0047898376587095885,0.004903667056466105,0.5581000341957624,,,0.010373819972280977,,,,,,,0.0018658320831687228,0.00782054702314971,0.010907558428412713,0.01106372998259678,,
2020-10-07 07:20:00,0.0009818648951441984,0.005259077305751158,0.0010494392485564225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008602535879582174,0.004811361429229915,0.005468856737407927,0.702992858846148,,0.08802362676771264,0.011360692072795595,,,,,,,0.00403253237137413,0.001593674359741521,0.012389638793138917,0.012902997569433557,,
2020-10-07 07:40:00,0.0010309585358452443,0.0038322864275720883,0.0009145999780599883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009516916082185425,0.004803328648662879,0.004445418703490666,0.5720867345321893,,0.020386314778943513,0.01031956972319357,,,,,,,0.0029953811993436662,0.0015032888725347734,0.010708270771461935,0.011170098421935622,,
2020-10-07 08:00:00,0.0010304321382507827,0.0036444108469724894,0.0009493447620349978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009204018096931589,0.004770505984083821,0.005248507985567055,0.6037393239091201,,0.0356809789866835,0.011353764506603123,,,,,,,0.002371246355059538,0.0015596365148314007,0.011937148290661066,0.012086906542718198,,
2020-10-07 08:20:00,0.0010293630711500183,0.005482512186854795,0.0009249774239414278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00772702496352454,0.004798464224711196,0.005510231928274936,0.6975233692259873,,0.660129827085479,0.012649754670759312,,,,,,,0.004027413478726648,0.001556457087330664,0.012278260164023478,0.013032699701620486,,
2020-10-07 08:40:00,0.0010251675051090657,0.0014311804576422893,0.0010401125040418483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076972312425982806,0.004898729489372985,0.004526509882553978,0.5409284802071255,,0.0012283343019112302,0.0030070789726668124,,,,,,,0.0009223016568464316,0.0015344288401741642,0.010610496576980353,0.010630027561042112,,
2020-10-07 09:00:00,0.0010287799473867583,0.0026595464368658075,0.0011147627550492445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008109152284927389,0.004680859846938615,0.004806387045947651,0.610243368710234,,0.8488706816735326,0.0002722558593315729,,,,,,,0.0021980717764174982,0.0015059263616115505,0.010834763878662623,0.011195480362164383,,
2020-10-07 09:20:00,0.00104528828213432,0.004701593827666368,0.0009379088447599996,,,,,,,,0.05779632490202394,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24366344075407398,0.10607503282864068,,0.13737507797239862,,0.21316252913232484,0.1671100101574655,,,,,,,,,,,0.015238431944991457,0.004708527878828443,0.00546099481608262,0.739413039118418,,0.012479624830929324,0.012901700341634438,,,,,,,0.002616997793266372,0.0017658439416039944,0.01260425405115657,0.013120805047288391,,
2020-10-07 09:40:00,0.001045634967457686,0.0025850306487748085,0.0009637899580531208,,,,,,,,0.0480297027372109,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3084445451177892,0.0960059068570073,,0.15379020020545256,,0.2991407849403533,0.11953403794571592,,,,,,,,,,,0.015139811799911487,0.004709004549541989,0.004859796404287602,0.559694280964011,,0.004621765409285571,0.0038921074345326405,,,,,,,0.0010578467744101487,0.0017325740937803873,0.010731645287178928,0.011495037494219429,,
2020-10-07 10:00:00,0.0009767007509933062,0.005165739927791537,0.001063234306503987,,,,,,,,0.0639216655429519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01572486662074832,0.004877564630078982,0.005259134168837388,0.6069937902884607,,0.022896430432136575,0.6038212436230406,,,,,,,0.0039343218633430925,0.0021301931695689885,0.011563421203748078,0.011965234602120439,,
2020-10-07 10:20:00,0.0010450053713686514,0.0024616537571997706,0.0009718473091661573,,,,,,,,0.04897329843486846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04420714574419365,,0.04582428792243199,,,0.044469136086822056,0.0437884125064244,0.04677465175921565,,,,,,,,0.011938583048769399,0.00488185377034896,0.0053664039211196776,0.7151137337836462,,0.00870139219663459,0.00014421837733802188,,,,,,,0.001794206643582515,0.0017265317729101165,0.011809370492017749,0.01274044118763442,,
2020-10-07 10:40:00,0.0009588404057045367,0.00218205087277477,0.0009590259767862088,,,,,,,,0.04647911996446895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04365752082735454,,0.04640736262967382,,,0.045238104449998956,0.04759278577529405,0.04572952825478922,,,,,,,,0.014947993393833773,0.004947472898327462,0.0046471659089123,0.5721466922304802,,0.0003930238036505723,0.00014726788673317687,,,,,,,0.001235713462125141,0.0016113613073127303,0.011026775651271699,0.011383743011209282,,
2020-10-07 11:00:00,0.0009220297631272127,0.0007188197847758614,0.0009374380369504442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011601854021614118,0.004906420816854165,0.004888932106905712,0.6089555154399999,,0.00040837795035383775,0.0001412418311216472,,,,,,,0.0002599232999994692,0.0015039994427117759,0.011549897866963739,0.012037108920607633,,
2020-10-07 11:20:00,0.0013764444265276763,0.0009111795291345652,0.0022965143802207632,,,,,0.008519155280843335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009100257195239058,0.004831097253889047,0.005782247636239572,0.7548720361683599,,0.01030561726502795,,,,,,,,0.0005341249132212062,0.009141293651768091,0.012329818046114422,0.013314636031902067,,
